Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
513da3d1-3b92-dffb-0fb9-2634b8a36ea5,1993-02-06,,999-50-9921,S99997016,X23433819X,Ms.,Paige606,,Turner526,,,S,white,nonhispanic,F,Natick  Massachusetts  US,161 Mueller Village,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39610717467486,-71.06565749362136,17479.03,869998.29,18719
7b8686a6-0c66-b3c4-7ec2-8b98ba36f0ee,1976-12-03,,999-41-2318,S99917406,X79575380X,Mrs.,Tiara667,,Herman763,,Goodwin327,M,white,nonhispanic,F,Quincy  Massachusetts  US,107 Thiel Parade Apt 88,Chelsea,Massachusetts,Suffolk County,25025,02151,42.36982362460565,-71.06152559499066,261596.10,411571.94,67174
125a4c75-20cd-7bbe-4f4a-cad3fe602cb5,1962-01-28,,999-26-2562,S99926965,X81847884X,Mr.,Noble66,Vicente970,McKenzie376,,,D,white,nonhispanic,M,Wales  Massachusetts  US,905 Tremblay Ville,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39415912423481,-71.03007760256003,152004.94,80738.80,27376
c14a413b-cec4-fa41-a85b-ebac84910213,1998-10-27,,999-78-1971,S99922380,X35790239X,Mr.,Rodrigo242,,Arteaga169,,,,black,hispanic,M,Bayamon  Puerto Rico  PR,243 Schmeler Green Suite 57,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39304970794798,-71.05040553694835,6395.07,147475.39,16158
2c292aa6-8bc2-959e-cb46-66b3e1e31b24,1994-07-10,,999-85-9186,S99935008,X42725770X,Mr.,Ward668,Mariano761,Doyle959,,,M,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,665 Rosenbaum Station Apt 68,Chelsea,Massachusetts,Suffolk County,25025,02151,42.3899115605498,-71.07667002830961,99133.73,17740.12,123103
7802abe2-34bf-35f3-612a-e40325805a6e,2002-09-10,,999-14-5622,S99998394,X22674075X,Mr.,Norberto865,Virgil85,Turcotte120,,,,white,nonhispanic,M,Dighton  Massachusetts  US,799 Kshlerin Boulevard Apt 1,Chelsea,Massachusetts,Suffolk County,25017,02149,42.409999129389924,-71.01055038062378,97458.21,22266.42,111718
db6e16dc-c658-e0e3-c878-ddda3dc808bb,1952-12-22,,999-54-4608,S99939823,X63517630X,Ms.,Chandra831,Imelda608,Kessler503,,,S,white,hispanic,F,Boston  Massachusetts  US,1084 Buckridge Grove Suite 49,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39978189859816,-71.039018414045,90570.80,1033839.18,23562
2e9702ef-7a73-1694-062f-d46531ea2ec2,1987-04-15,,999-11-4527,S99999107,X52600490X,Mrs.,Ivory697,Josette398,Kris249,,Sipes176,M,white,nonhispanic,F,Springfield  Massachusetts  US,222 Balistreri Branch Apt 60,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41495649345486,-71.0326977074466,128968.22,286259.86,97928
aa1ce85c-0133-0f7e-2be3-c3372a747545,2019-07-04,,999-67-1873,,,,Sherry479,Annalisa973,Reinger292,,,,black,nonhispanic,F,Plymouth  Massachusetts  US,368 Barrows Underpass Apt 86,Chelsea,Massachusetts,Suffolk County,25025,02150,42.3814602840673,-71.05432944411321,1050.00,18349.84,23082
15569a0b-709d-d74a-ffd6-9192eda22e04,1988-01-06,,999-72-8321,S99999715,X56570610X,Mr.,Joaquín233,José Emilio366,Sosa986,,,M,black,hispanic,M,Port-au-Prince  Haiti  HT,416 O'Connell Esplanade Apt 26,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40838553565575,-71.0325013827017,152712.69,792971.60,134005
367b9192-1eeb-3f58-be29-5aa44168c776,2021-02-22,,999-51-6742,,,,Malia984,Harmony242,Raynor401,,,,white,nonhispanic,F,Sutton  Massachusetts  US,139 Koss Wall,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40730818950309,-71.0690292670675,16384.32,556.38,40335
da7ceb47-72db-7694-07a4-9f7d8519d4c7,2003-08-31,,999-61-3560,S99931110,X62179103X,Mr.,Everette494,Moshe758,Parker433,,,,black,nonhispanic,M,Randolph  Massachusetts  US,975 Bartoletti Plaza,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38286793682601,-71.05234513400909,381319.60,261622.51,46633
49509385-de77-05a9-202b-ebbe3c2b03a8,2017-01-17,,999-11-7088,,,,Roslyn469,Beverly445,Wiza601,,,,other,nonhispanic,F,West Springfield  Massachusetts  US,1069 Orn Parade Unit 5,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40181737071595,-71.07816992006407,17899.71,19298.04,53342
8356b01d-5cc4-0b8d-7510-8d83b4bebdfe,1982-03-18,,999-21-8190,S99988209,X15693157X,Mr.,Ashley34,Deshawn686,Bechtelar572,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,195 Mraz Alley,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39645766678982,-71.03474242499072,101566.85,527.04,49314
bbbb7b18-98ae-87e5-de59-122ac93b0195,1978-11-15,,999-37-3209,S99937891,X66862246X,Mrs.,Pamella8,Leeanna836,Barton704,,Ziemann98,M,asian,nonhispanic,F,Williamstown  Massachusetts  US,522 Dickinson Station,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38624552184729,-71.07786107208676,1082229.06,135749.33,107566
379dae92-7492-a5f8-ec12-df3b2091238e,2002-05-26,,999-55-1473,S99943030,X77185347X,Ms.,Palmira118,Gracia333,Ferry570,,,,white,nonhispanic,F,Brimfield  Massachusetts  US,839 Daugherty Key,Chelsea,Massachusetts,Suffolk County,25025,02150,42.399567994484606,-71.04641741469734,7823.66,230040.63,8695
8bd8bb4e-db02-28f8-36aa-2f1b9c377d09,1956-10-12,,999-24-3961,S99942728,X70233199X,Mrs.,Carly657,Billie243,Durgan499,,McCullough561,M,black,nonhispanic,F,Dedham  Massachusetts  US,226 Dooley Fork,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41399418103755,-71.01755916459634,167920.04,793590.32,178732
b50c4273-1056-6f96-cef1-2901b475c29b,2023-07-04,,999-21-9625,,,,Drusilla108,Janiece99,D'Amore443,,,,white,nonhispanic,F,Holden  Massachusetts  US,248 Hahn Pathway Apt 18,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40295109628929,-71.02049027341111,400.00,6379.46,11423
e32ebc58-e1c2-71f4-4929-9da1fb951e72,1965-01-24,,999-60-2860,S99917760,X42054096X,Mr.,Truman805,Loren192,Mills423,,,S,white,hispanic,M,Worcester  Massachusetts  US,439 Schmitt Overpass,Chelsea,Massachusetts,Suffolk County,25025,02151,42.414070305227966,-71.01640413401037,11009.51,233766.26,3396
3c7e68af-aca3-9897-0301-df3b89d278f5,1983-05-22,,999-66-2976,S99920701,X29568460X,Mrs.,Karyn217,Nancie476,Davis923,,Emard19,D,white,hispanic,F,Lawrence  Massachusetts  US,901 Ruecker Estate,Chelsea,Massachusetts,Suffolk County,25017,02149,42.397195611881514,-71.04501047253099,355464.86,710342.33,53749
c4ef0033-d0b0-26f8-dd9c-f4c9210a5eb4,1978-03-15,,999-51-9548,S99971590,X18344050X,Mrs.,Charlene806,Twanna669,Frami345,,Boehm581,D,white,nonhispanic,F,Phillipston  Massachusetts  US,591 Cronin Ferry Apt 0,Chelsea,Massachusetts,Suffolk County,25025,02151,42.3921830028024,-71.02822425017071,773992.15,29496.54,103394
8d6467a3-dc03-33e9-2b11-a097a9948c25,1987-06-05,,999-57-1268,S99948969,X89056000X,Mr.,Mason910,Berry486,Toy286,,,W,white,nonhispanic,M,Revere  Massachusetts  US,715 Reynolds Wall,Chelsea,Massachusetts,Suffolk County,25025,02151,42.378129492176875,-71.0566528616365,16227.21,592149.90,13301
da7bdea6-4b48-2f5c-90b7-8a7b869fcc9d,2005-10-29,,999-87-2811,S99931374,X20939254X,Mr.,Cristian531,César846,Bonilla161,,,,black,hispanic,M,Panama City  Panama  PA,245 Kozey Key Apt 58,Chelsea,Massachusetts,Suffolk County,25025,02151,42.381902167467125,-71.08621729886481,371328.78,294803.16,64458
eaf451b4-e026-9c7e-16be-eb3ec053edfb,1996-02-03,,999-90-7901,S99961473,X35318926X,Mrs.,Pearle865,Adah626,Kiehn525,,Harvey63,M,black,nonhispanic,F,Andover  Massachusetts  US,625 Breitenberg Spur Unit 99,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40501953263141,-71.03706694777006,11849.45,348595.58,8155
9aca9ee9-ed8b-4741-c51b-58a19686754c,2014-09-26,,999-28-9604,,,,Timmy68,Neal874,Greenfelder433,,,,white,nonhispanic,M,Raynham  Massachusetts  US,859 Konopelski Mill Unit 4,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40610829704625,-71.02395220634222,2301.57,47906.82,12471
7567b865-63e1-af2f-5727-d6741214fb63,1996-09-08,,999-13-6051,S99943035,X17127568X,Mr.,Allen322,,Rodriguez71,,,S,black,nonhispanic,M,Worcester  Massachusetts  US,558 Oberbrunner Mall Apt 38,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41464098154139,-71.03080179815981,74791.56,23300.31,35110
3145e90b-51b8-f3ea-5862-7e8b516b8800,1994-04-11,,999-12-2091,S99962252,X66619049X,Mr.,Jordon466,,Roob72,,,S,white,nonhispanic,M,Medfield  Massachusetts  US,242 DuBuque View,Chelsea,Massachusetts,Suffolk County,25025,02151,42.3890388262211,-71.05944317943654,5848.90,45275.64,12543
5c54c7de-6958-f353-c3dd-12bb2ef23a2d,2002-03-26,,999-45-4310,S99929384,X21535928X,Mr.,Joseph689,Ira784,Effertz744,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,674 Grimes Vista Suite 50,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41436958426993,-71.04338793072526,55292.87,23114.07,40117
83d46d30-6023-39a3-edc2-75201d17fa94,1985-03-01,,999-53-8339,S99926407,X27399733X,Mrs.,Phung894,Jonnie215,Johns824,,Pagac496,M,white,nonhispanic,F,Worcester  Massachusetts  US,669 Kessler Terrace,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39573699528422,-71.04393525954654,317696.57,425503.50,87527
e69891f4-7bb5-a84b-ba6d-035a243227c9,1985-07-20,,999-48-9275,S99975829,X43153379X,Mr.,Jeremiah751,Mac103,Emard19,,,M,black,nonhispanic,M,Attleboro  Massachusetts  US,376 Langworth Rest,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38975664066653,-71.04038563619653,128025.50,28125.25,66523
aec78ecc-1dc0-8823-5c63-6a1357633013,2003-09-01,,999-37-7010,S99955111,X7334792X,Ms.,Diane211,Gala823,Christiansen251,,,,black,nonhispanic,F,Salem  Massachusetts  US,657 Reynolds Course,Chelsea,Massachusetts,Suffolk County,25025,02151,42.403462196536665,-71.00858678273231,76359.76,1866.34,196120
1c4d5432-0667-9696-3438-06078e9ce747,2017-03-03,,999-51-6764,,,,Murray856,Eugene421,D'Amore443,,,,black,nonhispanic,M,Palmer  Massachusetts  US,149 Bogan Village Suite 99,Chelsea,Massachusetts,Suffolk County,25025,02151,42.380480922919354,-71.05216031573981,2949.98,30219.90,19659
2a679564-13b2-e6f2-e9e5-64eb47fb242a,1967-12-14,,999-60-8222,S99971850,X56418160X,Mr.,Jaime666,Nicolás801,Deleón21,,,M,white,hispanic,M,Lima  Lima Province  PE,601 Bosco Plaza,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40333842052603,-71.03220423800815,149186.06,65575.37,49486
be5b444d-ce03-8ea8-a801-700f9cb34fed,1996-08-14,,999-80-9222,S99967578,X15702200X,Ms.,Gwen761,Maryann106,Gulgowski816,,,S,white,nonhispanic,F,Wakefield  Massachusetts  US,753 Crist Row Apt 76,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40300625604842,-71.03848101394601,96056.82,175463.51,80283
6c17b647-23aa-8175-9f14-e24f1dff0560,1990-08-19,,999-34-2354,S99955909,X47536544X,Ms.,Carissa540,Arica110,Schmeler639,,,S,white,hispanic,F,Needham  Massachusetts  US,188 Hammes Orchard Apt 66,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40278114505649,-71.05128785492242,10406.85,544523.23,13841
a137ec09-49a0-4cc2-5b87-b43235e66885,2008-01-05,,999-21-8495,S99968581,,Ms.,Nadene309,Quinn173,Kertzmann286,,,,white,nonhispanic,F,Dighton  Massachusetts  US,568 Brown Overpass Suite 60,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41739633999249,-71.03816995599351,26901.05,28755.59,34411
a025576b-8d53-97bf-359f-c27b45b7f3f2,1950-11-30,,999-46-9502,S99941403,X17657561X,Mr.,Lyle846,Buford910,Champlin946,,,S,black,nonhispanic,M,Fitchburg  Massachusetts  US,536 O'Hara Bridge,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40879259607494,-71.06184764487085,256845.67,714458.22,141373
541885cc-ce88-7f0d-7b55-b1f93babf6c2,2021-06-23,,999-14-9102,,,,Hue920,,McLaughlin530,,,,asian,hispanic,F,Springfield  Massachusetts  US,445 Bahringer Row Apt 92,Chelsea,Massachusetts,Suffolk County,25025,02151,42.392792768535315,-71.02580769420209,3416.51,9336.69,31508
f78e2c26-3d4d-747d-8058-8c1025acd5fc,2006-08-04,,999-66-1701,S99994854,,Ms.,Breana975,Steffanie515,Wintheiser220,,,,black,nonhispanic,F,Ashland  Massachusetts  US,888 Klocko Viaduct,Chelsea,Massachusetts,Suffolk County,25025,02151,42.37005091418755,-71.06354536291092,3937.58,62933.86,17855
7f9dc039-970a-7866-8850-01a89b1e09d7,1992-01-26,,999-92-8803,S99989282,X18964803X,Mrs.,Celina578,,Gottlieb798,,Lemke654,M,white,hispanic,F,Barnstable  Massachusetts  US,683 Luettgen Grove,Chelsea,Massachusetts,Suffolk County,25025,02150,42.375960701672504,-71.07503307990876,196160.60,444566.24,97581
386720df-9ef1-06ef-0246-a5f1838ba274,1988-04-23,,999-52-4596,S99988912,X51318293X,Mrs.,Ollie731,Sherley266,Raynor401,,Bernier607,M,white,nonhispanic,F,Worcester  Massachusetts  US,775 Waters Throughway,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41166619375493,-71.00079927669952,333559.43,994310.56,56521
6e80d1a1-49b8-9b23-7576-9efa3fb19fee,2015-08-15,,999-64-8587,,,,Daryl568,Marcelo725,Volkman526,,,,white,nonhispanic,M,Sudbury  Massachusetts  US,362 Weissnat Stravenue Unit 88,Chelsea,Massachusetts,Suffolk County,25025,02150,42.394925998107,-71.02341914358038,23545.35,25637.06,31295
62e8c157-c284-b4c6-a215-6b6ca8b73a6d,1976-04-16,,999-89-2769,S99929900,X8189278X,Mr.,Kelvin159,Stevie682,Cremin516,,,D,white,nonhispanic,M,Longmeadow  Massachusetts  US,101 Daniel View Unit 68,Chelsea,Massachusetts,Suffolk County,25025,02151,42.39617518183207,-71.04085694395704,160548.83,37946.27,66211
4036e2b2-4223-c27b-c68a-a57229f98faa,2012-02-13,,999-87-8060,,,,Jamie386,Edward499,Skiles927,,,,white,nonhispanic,M,Concord  Massachusetts  US,633 Morissette Path Apt 9,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40544435174247,-71.06324665682642,19535.76,15644.72,98229
81280ae4-3480-f7df-4a60-56728e8005e2,2013-01-05,,999-29-2489,,,,Jenniffer979,Margert370,Fritsch593,,,,black,nonhispanic,F,Chelmsford  Massachusetts  US,742 Bogisich Harbor,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40878482009091,-71.04422690635457,2541.72,87612.26,9254
acf97a7b-766b-6c36-692f-ed5ce65a1826,1969-11-07,,999-97-6179,S99977562,X88101085X,Mr.,Tim88,Jefferey580,Swift555,,,S,white,nonhispanic,M,Lakeville  Massachusetts  US,815 Gusikowski Branch Suite 15,Chelsea,Massachusetts,Suffolk County,25017,02149,42.392921918209026,-71.07061310090384,135031.75,70488.82,34841
4ab13143-8f10-b108-88da-eceaa6bf7849,1999-09-10,,999-33-4341,S99984273,X27037952X,Mr.,Nathanael908,Cyrus914,Rempel203,,,,white,nonhispanic,M,Lenox  Massachusetts  US,905 Weber Dale Unit 43,Chelsea,Massachusetts,Suffolk County,25017,02149,42.409794477105066,-71.02515623654324,67283.50,0.00,47605
ac00894c-55d9-cd1c-452e-1d6b73fc9b13,2024-11-19,,999-48-3790,,,,Araceli695,Norene941,Will178,,,,black,nonhispanic,F,Boston  Massachusetts  US,1075 Turner Knoll,Chelsea,Massachusetts,Suffolk County,25017,02149,42.378713475415374,-71.06774946876844,7064.56,1690.13,66288
5bc0b676-a06c-9c11-25cf-e1761e290f1f,1945-10-14,,999-32-5846,S99995585,X50230016X,Mrs.,Hollis7,,Lindgren255,,Windler79,D,asian,hispanic,F,Fairhaven  Massachusetts  US,720 Gaylord Underpass Apt 72,Chelsea,Massachusetts,Suffolk County,25025,02150,42.4154489901639,-71.00635493619814,807650.41,538556.98,56245
26830392-7f40-8501-7d03-81b3ed76ec49,1972-05-07,,999-15-6287,S99997772,X65008913X,Mr.,Tanner110,,Schiller186,,,S,white,nonhispanic,M,Millbury  Massachusetts  US,807 Simonis Fork Suite 85,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41686022257043,-71.0345100564532,147122.99,106619.58,27525
dd73c851-5422-aab3-7bca-cc74e0ff1a63,1996-11-10,,999-72-9755,S99979063,X39371753X,Ms.,Georgiann138,Jami235,Kunze215,,,S,white,nonhispanic,F,Lancaster  Massachusetts  US,145 Heidenreich Divide Apt 79,Chelsea,Massachusetts,Suffolk County,25025,02151,42.395520042143424,-71.0430818976398,150085.75,128314.54,95562
da213c4f-ae67-5e56-3772-ab3c1051cf39,2024-10-18,,999-62-6985,,,,Delaine470,Zona368,Dickens475,,,,white,nonhispanic,F,Florida  Massachusetts  US,100 Dooley Grove Unit 28,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40798543801895,-71.0377348141368,450.00,9796.22,2765
bcf4f6e1-04fa-a38e-fb21-488d5d4c5296,1962-12-20,,999-29-2524,S99974616,X33438088X,Mr.,Buddy254,Jonathan639,Farrell962,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,627 Hamill Ramp Apt 82,Chelsea,Massachusetts,Suffolk County,25025,02151,42.403416636069466,-71.0290586906432,234155.78,123428.43,74226
997ac840-dec3-26e5-cdac-ad76519b3d35,2018-06-18,,999-25-6423,,,,Marva153,Bianca274,Homenick806,,,,white,nonhispanic,F,Boston  Massachusetts  US,556 Schneider Station,Chelsea,Massachusetts,Suffolk County,25017,02149,42.400615879191655,-71.01458047096187,1938.98,64783.38,26026
3555136e-ad50-0b85-62ba-796e2128fd18,1956-09-05,,999-25-5224,S99957407,X48599988X,Mr.,Jc393,Lawerence6,Homenick806,,,M,hawaiian,nonhispanic,M,Medford  Massachusetts  US,596 Beier Spur Unit 61,Chelsea,Massachusetts,Suffolk County,25025,02151,42.41243496343988,-71.05226169972924,405641.97,43048.85,113113
0f7d1f4b-d8d1-2d86-2a6d-11165024f4cd,1966-12-14,,999-79-1204,S99989082,X74986656X,Mrs.,Maragaret140,,Harris789,,Ferry570,M,black,nonhispanic,F,Methuen  Massachusetts  US,334 Muller Park,Chelsea,Massachusetts,Suffolk County,25025,02151,42.408229968324356,-71.00752981816942,24900.64,756858.84,11637
d2bd0dda-fc16-4d9b-cbd4-a5fd154c5565,1993-08-19,,999-76-4847,S99983114,X26861710X,Mr.,Florencio463,Palmer257,Thiel172,,,M,white,nonhispanic,M,Milton  Massachusetts  US,432 Hills Dale,Chelsea,Massachusetts,Suffolk County,25017,02149,42.412789303559784,-71.05824255103225,83803.57,36785.22,93162
350ef7d3-5dbc-a8f7-ef38-c016ca2acdce,1997-01-10,,999-77-7426,S99927846,X8592342X,Mrs.,Amiee221,Venetta859,Wunsch504,,Steuber698,M,white,hispanic,F,Haverhill  Massachusetts  US,384 Mayer Camp Suite 87,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38816716508266,-71.07479082347986,7929.73,260470.36,15405
614a946c-23a2-e9ca-a0ac-00ffb02c6713,1955-06-25,,999-31-7239,S99923772,X4883791X,Mrs.,Pa577,Alix578,Boyle917,,Weissnat378,M,asian,nonhispanic,F,Busan  Busan  KR,725 Hagenes Meadow,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40758558486612,-71.01354789445887,780598.41,351596.69,72205
d1f052e3-9ad8-aaa2-96d0-ab7f2baf2b95,1993-06-25,,999-81-6045,S99917890,X49401693X,Mrs.,Suellen60,Terica746,Dietrich576,,Brekke496,M,asian,nonhispanic,F,Smith Mills  Massachusetts  US,139 Terry Passage,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40684554628463,-71.07402175521108,140292.04,432776.44,88417
49359fd9-cec0-3e61-2843-bf8f6774f4a1,1997-06-06,,999-59-6412,S99934302,X75296793X,Mrs.,Lizabeth515,Janella261,Stehr398,,Homenick806,M,black,nonhispanic,F,Stoughton  Massachusetts  US,722 Johnston Track Unit 63,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39352682581729,-71.07682727152905,10448.16,769843.66,15059
fa5bdc47-6613-3005-f7a8-d478722277cf,1982-10-20,,999-80-9337,S99984300,X48885119X,Mrs.,Jamika47,Jacklyn830,Schmidt332,,Mante251,M,white,nonhispanic,F,Boston  Massachusetts  US,445 Beahan Alley Suite 78,Chelsea,Massachusetts,Suffolk County,25017,02149,42.41337372888912,-71.06825168202076,339882.62,1604464.22,27990
12545cdd-290d-a720-36d3-8595b33921e6,1966-09-04,,999-28-8939,S99960753,X80494865X,Mr.,Boris111,Erich201,Huels583,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,482 Bruen Arcade,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40442058063523,-71.06574262404706,219952.28,1688094.71,99260
6e9abd3e-dea8-765a-7f4a-fbc84c61e037,2021-06-14,,999-46-2133,,,,Linn541,Angeline97,Langworth352,,,,white,nonhispanic,F,Winthrop  Massachusetts  US,313 Mueller Ramp Suite 88,Chelsea,Massachusetts,Suffolk County,25025,02150,42.416474011424114,-71.05317960955101,10378.67,0.00,80911
aa5675a9-2192-6705-a5d0-1cc97dde48fe,1948-06-29,,999-52-4235,S99978088,X39237989X,Mrs.,Magdalena964,Margarita164,Ruelas156,,Grijalva82,M,white,hispanic,F,Puebla  Puebla  MX,771 Schmidt Highlands Apt 37,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38595714201199,-71.09051783124384,73002.27,1139843.63,12155
0561a7ef-4988-0190-b055-edb7d7b69808,1995-12-02,,999-73-8871,S99921597,X85066279X,Mrs.,Manuela585,Amalia471,Alicea505,,Corrales691,M,black,hispanic,F,San Jose  San Jose  CR,391 Kling Bay Suite 97,Chelsea,Massachusetts,Suffolk County,25017,02149,42.407832513328295,-71.06341787036258,98062.45,461860.69,28007
a619668f-4215-8613-0cf7-a0f01352df94,1999-08-17,,999-77-7142,S99980375,X51151051X,Ms.,Lillia547,Arminda86,Mohr916,,,,white,nonhispanic,F,Wareham  Massachusetts  US,200 Marvin Flat Unit 97,Chelsea,Massachusetts,Suffolk County,25017,02149,42.398165421522336,-71.02798815742415,208598.38,245381.04,283
40c3b20d-6ff1-18f6-aab2-733a90176966,1972-06-03,,999-27-4745,S99999476,X73619645X,Mr.,Emilio417,Lucas404,Sepúlveda884,,,M,black,hispanic,M,La Paz  Baja California  MX,570 Price Lane,Chelsea,Massachusetts,Suffolk County,25017,02149,42.395575686361255,-71.0725818594541,138729.70,11293.35,42551
226e386b-0b5b-426b-6931-e2182560d89e,2003-11-21,,999-46-1062,S99998614,X53733433X,Ms.,Latosha740,Karrie350,McCullough561,,,,white,hispanic,F,Barnstable  Massachusetts  US,687 Price Park Suite 62,Chelsea,Massachusetts,Suffolk County,25025,02150,42.40803092357516,-71.03525192552917,105871.40,129677.96,144675
310a1855-6b4a-4cec-b85d-c0dfc1373d8a,2017-04-08,,999-82-2075,,,,Sherrie396,Tish18,Greenfelder433,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,310 Rempel Well Suite 19,Chelsea,Massachusetts,Suffolk County,25017,02149,42.38624577657831,-71.05671775428299,16217.29,4210.33,36012
b3f92fb5-cbb8-b134-b173-fc7a0fa2b977,1924-05-20,,999-43-4820,S99933541,X73544247X,Mr.,Will178,,Bosco882,,,D,other,nonhispanic,M,Leominster  Massachusetts  US,826 Gerhold Run Unit 68,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38651362175818,-71.03397307662075,32396.71,589106.67,667
8d3a4d89-8518-2e89-f711-90790fd1d8d6,2020-07-23,,999-30-8176,,,,Patti584,Chang901,Bernhard322,,,,white,nonhispanic,F,Fall River  Massachusetts  US,224 Spencer Pathway,Chelsea,Massachusetts,Suffolk County,25025,02150,42.39250298730289,-71.04590852913647,17186.43,729.79,46023
3cae603d-33f3-33c5-be0b-1883f0724753,1993-01-24,,999-64-5538,S99971374,X54121459X,Mrs.,Billie243,Alysha630,Wilkinson796,,Hegmann834,M,white,nonhispanic,F,Boston  Massachusetts  US,723 Beer Promenade,Chelsea,Massachusetts,Suffolk County,25025,02150,42.412136806263334,-71.08171925199032,7504.60,168326.97,3869
ce1e9a4c-ce37-e465-cb1c-3efc57b7e734,2020-01-29,,999-26-2726,,,,Chester802,,Grady603,,,,black,nonhispanic,M,Shrewsbury  Massachusetts  US,162 Bergnaum Neck,Chelsea,Massachusetts,Suffolk County,25017,02149,42.40329325684656,-71.04424763717368,995.86,12736.71,5258
8e771570-e883-3c26-b229-bdd2e565ff10,1942-07-02,,999-47-1353,S99993109,X19686765X,Mr.,Travis723,Lenny728,Littel644,,,S,black,nonhispanic,M,Belmont  Massachusetts  US,1031 Bins Ville,Chelsea,Massachusetts,Suffolk County,25025,02150,42.38540843194637,-71.07274592002535,410945.47,204564.55,96775
afc89caa-87b0-9261-a501-ff05f3e6c57e,2003-06-10,,999-77-5298,S99927565,X47792537X,Ms.,Junko239,,Goldner995,,,,white,nonhispanic,F,West Boylston  Massachusetts  US,122 Dickinson Corner Unit 9,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40924301755599,-71.00641808720512,74402.27,56.90,135047
5e7379bf-8f85-d73d-5760-9a83322ae096,1968-04-05,,999-14-7810,S99961905,X42579570X,Mrs.,Alyce744,Somer38,Kutch271,,Green467,M,white,hispanic,F,Newton  Massachusetts  US,1040 Collier Arcade Unit 69,Chelsea,Massachusetts,Suffolk County,25025,02151,42.38308645234697,-71.0545200827778,858204.08,49758.10,76443
30792130-9ce6-683b-daa2-945a5983b45d,1969-06-04,,999-65-5089,S99988239,X16444513X,Mrs.,Awilda854,Marlen929,Boyer713,,O'Kon634,D,black,nonhispanic,F,Bellingham  Massachusetts  US,1058 Weissnat Light Unit 41,Chelsea,Massachusetts,Suffolk County,25017,02149,42.380597543710266,-71.05851468126916,575454.58,180755.45,44351
7e2ad400-c696-ab13-48ad-b20d30291bd2,1956-03-10,,999-75-3947,S99914137,X69002522X,Mr.,Adam631,Donn979,Schumm995,,,M,hawaiian,nonhispanic,M,Stoneham  Massachusetts  US,230 Metz Crossing Apt 30,Chelsea,Massachusetts,Suffolk County,25025,02150,42.41251532329662,-71.02429840986356,537286.78,301265.81,60344
db9f3e5b-6aec-acf6-deb7-0f25c1067477,2005-03-18,,999-88-4494,S99922692,X73975824X,Ms.,Flora200,,Stracke611,,,,white,nonhispanic,F,Boston  Massachusetts  US,154 Fay Approach,Chelsea,Massachusetts,Suffolk County,25017,02149,42.39165591057363,-71.0284324191113,5101.91,249503.59,16970
